Fork Name,Publication Title,level_2 2017,Gender - Author 2017,level_2 2023,Gender - Author 2023
"Robert David Stevens, MD, FCCM",Author reply: DoC: a pathophysiological continuum with high variabiity?,0,0,Total Co-authors,1
"Robert David Stevens, MD, FCCM",Author reply: Too less experiments for an ALE-meta analysis?,0,0,Male Co-authors,1
"Robert David Stevens, MD, FCCM",Author reply: Too less experiments for an ALE-meta analysis?,0,0,Female Co-authors,0
"Robert David Stevens, MD, FCCM",Author reply: Too less experiments for an ALE-meta analysis?,0,0,Total Co-authors,1
"Robert David Stevens, MD, FCCM",Cognitive Motor Dissociation: Gap Analysis and Future Directions,0,0,Male Co-authors,7
"Robert David Stevens, MD, FCCM",Cognitive Motor Dissociation: Gap Analysis and Future Directions,0,0,Female Co-authors,3
"Robert David Stevens, MD, FCCM",Cognitive Motor Dissociation: Gap Analysis and Future Directions,0,0,Total Co-authors,10
"Robert David Stevens, MD, FCCM",Comparative effectiveness of decompressive craniectomy versus craniotomy for traumatic acute subdural hematoma (CENTER-TBI): an observational cohort study,0,0,Male Co-authors,63
"Robert David Stevens, MD, FCCM",Comparative effectiveness of decompressive craniectomy versus craniotomy for traumatic acute subdural hematoma (CENTER-TBI): an observational cohort study,0,0,Female Co-authors,51
"Robert David Stevens, MD, FCCM",Comparative effectiveness of decompressive craniectomy versus craniotomy for traumatic acute subdural hematoma (CENTER-TBI): an observational cohort study,0,0,Total Co-authors,114
"Robert David Stevens, MD, FCCM",Computational modelling in disorders of consciousness: closing the gap towards personalised models for restoring consciousness,0,0,Male Co-authors,6
"Robert David Stevens, MD, FCCM",Computational modelling in disorders of consciousness: closing the gap towards personalised models for restoring consciousness,0,0,Female Co-authors,2
"Robert David Stevens, MD, FCCM",Computational modelling in disorders of consciousness: closing the gap towards personalised models for restoring consciousness,0,0,Total Co-authors,8
"Robert David Stevens, MD, FCCM",Contribution of clinical course to outcome after traumatic brain injury: mining patient trajectories from European intensive care unit data,0,0,Male Co-authors,1
"Robert David Stevens, MD, FCCM",Contribution of clinical course to outcome after traumatic brain injury: mining patient trajectories from European intensive care unit data,0,0,Female Co-authors,3
"Robert David Stevens, MD, FCCM",Contribution of clinical course to outcome after traumatic brain injury: mining patient trajectories from European intensive care unit data,0,0,Total Co-authors,4
"Robert David Stevens, MD, FCCM",Determinants of Professional Fulfillment and Burnout Among Intensivists: A National Survey by the Society of Critical Care Anesthesiologists in 2022,0,0,Male Co-authors,3
"Robert David Stevens, MD, FCCM",Determinants of Professional Fulfillment and Burnout Among Intensivists: A National Survey by the Society of Critical Care Anesthesiologists in 2022,0,0,Female Co-authors,3
"Robert David Stevens, MD, FCCM",Determinants of Professional Fulfillment and Burnout Among Intensivists: A National Survey by the Society of Critical Care Anesthesiologists in 2022,0,0,Total Co-authors,6
"Robert David Stevens, MD, FCCM",Development of a core outcome set for ventilation trials in neurocritical care patients with acute brain injury: protocol for a Delphi consensus study of international stakeholders,0,0,Male Co-authors,5
"Robert David Stevens, MD, FCCM",Development of a core outcome set for ventilation trials in neurocritical care patients with acute brain injury: protocol for a Delphi consensus study of international stakeholders,0,0,Female Co-authors,2
"Robert David Stevens, MD, FCCM",Development of a core outcome set for ventilation trials in neurocritical care patients with acute brain injury: protocol for a Delphi consensus study of international stakeholders,0,0,Total Co-authors,7
"Robert David Stevens, MD, FCCM",Hyperacute Prediction of Targeted Temperature Management Outcome After Cardiac Arrest,0,0,Male Co-authors,2
"Robert David Stevens, MD, FCCM",Hyperacute Prediction of Targeted Temperature Management Outcome After Cardiac Arrest,0,0,Female Co-authors,1
"Robert David Stevens, MD, FCCM",Hyperacute Prediction of Targeted Temperature Management Outcome After Cardiac Arrest,0,0,Total Co-authors,3
"Robert David Stevens, MD, FCCM",Incidence and Outcomes of Acute Respiratory Distress Syndrome in Brain-Injured Patients Receiving Invasive Ventilation: A Secondary Analysis of the ENIO Study,0,0,Male Co-authors,4
"Robert David Stevens, MD, FCCM",Incidence and Outcomes of Acute Respiratory Distress Syndrome in Brain-Injured Patients Receiving Invasive Ventilation: A Secondary Analysis of the ENIO Study,0,0,Female Co-authors,2
"Robert David Stevens, MD, FCCM",Incidence and Outcomes of Acute Respiratory Distress Syndrome in Brain-Injured Patients Receiving Invasive Ventilation: A Secondary Analysis of the ENIO Study,0,0,Total Co-authors,6
"Robert David Stevens, MD, FCCM",Individualized Thresholds of Hypoxemia and Hyperoxemia and their Effect on Outcome in Acute Brain Injured Patients: A Secondary Analysis of the ENIO Study,0,0,Male Co-authors,5
"Robert David Stevens, MD, FCCM",Individualized Thresholds of Hypoxemia and Hyperoxemia and their Effect on Outcome in Acute Brain Injured Patients: A Secondary Analysis of the ENIO Study,0,0,Female Co-authors,2
"Robert David Stevens, MD, FCCM",Individualized Thresholds of Hypoxemia and Hyperoxemia and their Effect on Outcome in Acute Brain Injured Patients: A Secondary Analysis of the ENIO Study,0,0,Total Co-authors,7
"Robert David Stevens, MD, FCCM",Mechanical Ventilation in patients with traumatic brain injury: Is it so Different?,0,0,Male Co-authors,1
"Robert David Stevens, MD, FCCM",Mechanical Ventilation in patients with traumatic brain injury: Is it so Different?,0,0,Female Co-authors,1
"Robert David Stevens, MD, FCCM",Mechanical Ventilation in patients with traumatic brain injury: Is it so Different?,0,0,Total Co-authors,2
"Robert David Stevens, MD, FCCM",Mining the contribution of intensive care clinical course to outcome after traumatic brain injury,0,0,Male Co-authors,1
"Robert David Stevens, MD, FCCM",Mining the contribution of intensive care clinical course to outcome after traumatic brain injury,0,0,Female Co-authors,4
"Robert David Stevens, MD, FCCM",Mining the contribution of intensive care clinical course to outcome after traumatic brain injury,0,0,Total Co-authors,5
"Robert David Stevens, MD, FCCM",Mining the contribution of intensive care clinical course to outcome after traumatic brain injury.,0,0,Male Co-authors,1
"Robert David Stevens, MD, FCCM",Mining the contribution of intensive care clinical course to outcome after traumatic brain injury.,0,0,Female Co-authors,3
"Robert David Stevens, MD, FCCM",Mining the contribution of intensive care clinical course to outcome after traumatic brain injury.,0,0,Total Co-authors,4
"Robert David Stevens, MD, FCCM",Multilingual evaluation of interpretable biomarkers to represent language and speech patterns in Parkinson's disease,0,0,Male Co-authors,5
"Robert David Stevens, MD, FCCM",Multilingual evaluation of interpretable biomarkers to represent language and speech patterns in Parkinson's disease,0,0,Female Co-authors,2
"Robert David Stevens, MD, FCCM",Multilingual evaluation of interpretable biomarkers to represent language and speech patterns in Parkinson's disease,0,0,Total Co-authors,7
"Robert David Stevens, MD, FCCM",Nationwide clinical practice patterns of anesthesiology critical care physicians: A survey to members of the Society of Critical Care Anesthesiologists,0,0,Male Co-authors,7
"Robert David Stevens, MD, FCCM",Nationwide clinical practice patterns of anesthesiology critical care physicians: A survey to members of the Society of Critical Care Anesthesiologists,0,0,Female Co-authors,3
"Robert David Stevens, MD, FCCM",Nationwide clinical practice patterns of anesthesiology critical care physicians: A survey to members of the Society of Critical Care Anesthesiologists,0,0,Total Co-authors,10
"Robert David Stevens, MD, FCCM",Optimal Design of Clinical Trials Involving Persons with Disorders of Consciousness,0,0,Male Co-authors,6
"Robert David Stevens, MD, FCCM",Optimal Design of Clinical Trials Involving Persons with Disorders of Consciousness,0,0,Female Co-authors,3
"Robert David Stevens, MD, FCCM",Optimal Design of Clinical Trials Involving Persons with Disorders of Consciousness,0,0,Total Co-authors,9
"Robert David Stevens, MD, FCCM",Predicting Intensive Care Delirium with Machine Learning: Model Development and External Validation,0,0,Male Co-authors,1
"Robert David Stevens, MD, FCCM",Predicting Intensive Care Delirium with Machine Learning: Model Development and External Validation,0,0,Female Co-authors,2
"Robert David Stevens, MD, FCCM",Predicting Intensive Care Delirium with Machine Learning: Model Development and External Validation,0,0,Total Co-authors,3
"Robert David Stevens, MD, FCCM",Recommendations from the Working Group on Neuroimaging,0,0,Male Co-authors,3
"Robert David Stevens, MD, FCCM",Recommendations from the Working Group on Neuroimaging,0,0,Female Co-authors,3
"Robert David Stevens, MD, FCCM",Recommendations from the Working Group on Neuroimaging,0,0,Total Co-authors,6
"Robert David Stevens, MD, FCCM",Reply to: The Effectiveness of Prophylactic Use of HFNC and NIPPV on Reintubation: Concerning the Heterogeneity of ABI Patients,0,0,Male Co-authors,2
"Robert David Stevens, MD, FCCM",Reply to: The Effectiveness of Prophylactic Use of HFNC and NIPPV on Reintubation: Concerning the Heterogeneity of ABI Patients,0,0,Female Co-authors,1
"Robert David Stevens, MD, FCCM",Reply to: The Effectiveness of Prophylactic Use of HFNC and NIPPV on Reintubation: Concerning the Heterogeneity of ABI Patients,0,0,Total Co-authors,3
"Robert David Stevens, MD, FCCM",Unsupervised Machine Learning Unveil Easily Identifiable Subphenotypes of COVID-19 With Differing Disease Trajectories,0,0,Male Co-authors,1
"Robert David Stevens, MD, FCCM",Unsupervised Machine Learning Unveil Easily Identifiable Subphenotypes of COVID-19 With Differing Disease Trajectories,0,0,Female Co-authors,3
"Robert David Stevens, MD, FCCM",Unsupervised Machine Learning Unveil Easily Identifiable Subphenotypes of COVID-19 With Differing Disease Trajectories,0,0,Total Co-authors,4
"Robert David Stevens, MD, FCCM",Utilization of mechanical power and associations with clinical outcomes in brain injured patients: a secondary analysis of the extubation strategies in neuro-intensive care …,0,0,Male Co-authors,3
"Robert David Stevens, MD, FCCM",Utilization of mechanical power and associations with clinical outcomes in brain injured patients: a secondary analysis of the extubation strategies in neuro-intensive care …,0,0,Female Co-authors,4
"Robert David Stevens, MD, FCCM",Utilization of mechanical power and associations with clinical outcomes in brain injured patients: a secondary analysis of the extubation strategies in neuro-intensive care …,0,0,Total Co-authors,7
Salah Al-Zaiti,202: RACIAL DIFFERENCES IN COMMERCIAL MONITORING SOFTWARE DETECTION OF ATRIAL FIBRILLATION,0,0,Male Co-authors,2
Salah Al-Zaiti,202: RACIAL DIFFERENCES IN COMMERCIAL MONITORING SOFTWARE DETECTION OF ATRIAL FIBRILLATION,0,0,Female Co-authors,2
Salah Al-Zaiti,202: RACIAL DIFFERENCES IN COMMERCIAL MONITORING SOFTWARE DETECTION OF ATRIAL FIBRILLATION,0,0,Total Co-authors,4
Salah Al-Zaiti,An annotated ventricular tachycardia (VT) alarm database: Toward a uniform standard for optimizing automated VT identification in hospitalized patients,0,0,Male Co-authors,3
Salah Al-Zaiti,An annotated ventricular tachycardia (VT) alarm database: Toward a uniform standard for optimizing automated VT identification in hospitalized patients,0,0,Female Co-authors,4
Salah Al-Zaiti,An annotated ventricular tachycardia (VT) alarm database: Toward a uniform standard for optimizing automated VT identification in hospitalized patients,0,0,Total Co-authors,7
Salah Al-Zaiti,Forecasting imminent atrial fibrillation in long-term electrocardiogram recordings,0,0,Male Co-authors,4
Salah Al-Zaiti,Forecasting imminent atrial fibrillation in long-term electrocardiogram recordings,0,0,Female Co-authors,1
Salah Al-Zaiti,Forecasting imminent atrial fibrillation in long-term electrocardiogram recordings,0,0,Total Co-authors,5
Salah Al-Zaiti,Incorporation of Serial 12-Lead Electrocardiogram With Machine Learning to Augment the Out-of-Hospital Diagnosis of Non-ST Elevation Acute Coronary Syndrome,0,0,Male Co-authors,6
Salah Al-Zaiti,Incorporation of Serial 12-Lead Electrocardiogram With Machine Learning to Augment the Out-of-Hospital Diagnosis of Non-ST Elevation Acute Coronary Syndrome,0,0,Female Co-authors,0
Salah Al-Zaiti,Incorporation of Serial 12-Lead Electrocardiogram With Machine Learning to Augment the Out-of-Hospital Diagnosis of Non-ST Elevation Acute Coronary Syndrome,0,0,Total Co-authors,6
Salah Al-Zaiti,Integrating multimodal information in machine learning for classifying acute myocardial infarction,0,0,Male Co-authors,3
Salah Al-Zaiti,Integrating multimodal information in machine learning for classifying acute myocardial infarction,0,0,Female Co-authors,1
Salah Al-Zaiti,Integrating multimodal information in machine learning for classifying acute myocardial infarction,0,0,Total Co-authors,4
Salah Al-Zaiti,Machine Learning for the ECG Diagnosis and Risk Stratification of Occlusion Myocardial Infarction at First Medical Contact,0,0,Male Co-authors,12
Salah Al-Zaiti,Machine Learning for the ECG Diagnosis and Risk Stratification of Occlusion Myocardial Infarction at First Medical Contact,0,0,Female Co-authors,5
Salah Al-Zaiti,Machine Learning for the ECG Diagnosis and Risk Stratification of Occlusion Myocardial Infarction at First Medical Contact,0,0,Total Co-authors,17
Salah Al-Zaiti,Machine learning for ECG diagnosis and risk stratification of occlusion myocardial infarction,0,0,Male Co-authors,6
Salah Al-Zaiti,Machine learning for ECG diagnosis and risk stratification of occlusion myocardial infarction,0,0,Female Co-authors,3
Salah Al-Zaiti,Machine learning for ECG diagnosis and risk stratification of occlusion myocardial infarction,0,0,Total Co-authors,9
Salah Al-Zaiti,PO-02-021 DIRECTION OF REPOLARIZATION IN BASELINE ECG IS PREDICTIVE OF RESPONSE TO CARDIAC RESYNCHRONIZATION THERAPY,0,0,Male Co-authors,2
Salah Al-Zaiti,PO-02-021 DIRECTION OF REPOLARIZATION IN BASELINE ECG IS PREDICTIVE OF RESPONSE TO CARDIAC RESYNCHRONIZATION THERAPY,0,0,Female Co-authors,2
Salah Al-Zaiti,PO-02-021 DIRECTION OF REPOLARIZATION IN BASELINE ECG IS PREDICTIVE OF RESPONSE TO CARDIAC RESYNCHRONIZATION THERAPY,0,0,Total Co-authors,4
Salah Al-Zaiti,Predicting anti-cancer treatment-related symptoms in patients with head and neck cancer using a machine learning approach: A scoping review,0,0,Male Co-authors,0
Salah Al-Zaiti,Predicting anti-cancer treatment-related symptoms in patients with head and neck cancer using a machine learning approach: A scoping review,0,0,Female Co-authors,4
Salah Al-Zaiti,Predicting anti-cancer treatment-related symptoms in patients with head and neck cancer using a machine learning approach: A scoping review,0,0,Total Co-authors,4
Salah Al-Zaiti,Unsupervised machine learning identifies symptoms of indigestion as a predictor of acute decompensation and adverse cardiac events in patients with heart failure presenting to …,0,0,Male Co-authors,4
Salah Al-Zaiti,Unsupervised machine learning identifies symptoms of indigestion as a predictor of acute decompensation and adverse cardiac events in patients with heart failure presenting to …,0,0,Female Co-authors,1
Salah Al-Zaiti,Unsupervised machine learning identifies symptoms of indigestion as a predictor of acute decompensation and adverse cardiac events in patients with heart failure presenting to …,0,0,Total Co-authors,5
Salah Al-Zaiti,Wide QRS Complexes Following Ablation for Reentrant Tachycardia,0,0,Male Co-authors,0
Salah Al-Zaiti,Wide QRS Complexes Following Ablation for Reentrant Tachycardia,0,0,Female Co-authors,1
Salah Al-Zaiti,Wide QRS Complexes Following Ablation for Reentrant Tachycardia,0,0,Total Co-authors,1
Siddharth Dugar,1179: NOVEL ECHOCARDIOGRAPHIC PHENOTYPES FOR ASSESSMENT OF SYSTOLIC FUNCTION IN PATIENTS WITH SEPSIS,0,0,Male Co-authors,3
Siddharth Dugar,1179: NOVEL ECHOCARDIOGRAPHIC PHENOTYPES FOR ASSESSMENT OF SYSTOLIC FUNCTION IN PATIENTS WITH SEPSIS,0,0,Female Co-authors,3
Siddharth Dugar,1179: NOVEL ECHOCARDIOGRAPHIC PHENOTYPES FOR ASSESSMENT OF SYSTOLIC FUNCTION IN PATIENTS WITH SEPSIS,0,0,Total Co-authors,6
Siddharth Dugar,1186: IMPACT OF ECHOCARDIOGRAPHY ON IN-HOSPITAL MORTALITY IN ADULT SEPSIS AND SEPTIC SHOCK,0,0,Male Co-authors,0
Siddharth Dugar,1186: IMPACT OF ECHOCARDIOGRAPHY ON IN-HOSPITAL MORTALITY IN ADULT SEPSIS AND SEPTIC SHOCK,0,0,Female Co-authors,3
Siddharth Dugar,1186: IMPACT OF ECHOCARDIOGRAPHY ON IN-HOSPITAL MORTALITY IN ADULT SEPSIS AND SEPTIC SHOCK,0,0,Total Co-authors,3
Siddharth Dugar,Adjunctive Vasopressors in Patients with Septic Shock: Protocol for a Systematic Review and Meta-Analysis,0,0,Male Co-authors,0
Siddharth Dugar,Adjunctive Vasopressors in Patients with Septic Shock: Protocol for a Systematic Review and Meta-Analysis,0,0,Female Co-authors,5
Siddharth Dugar,Adjunctive Vasopressors in Patients with Septic Shock: Protocol for a Systematic Review and Meta-Analysis,0,0,Total Co-authors,5
Siddharth Dugar,"Assessment of Symptom, Disability, and Financial Trajectories in Patients Hospitalized for COVID-19 at 6 Months",0,0,Male Co-authors,49
Siddharth Dugar,"Assessment of Symptom, Disability, and Financial Trajectories in Patients Hospitalized for COVID-19 at 6 Months",0,0,Female Co-authors,25
Siddharth Dugar,"Assessment of Symptom, Disability, and Financial Trajectories in Patients Hospitalized for COVID-19 at 6 Months",0,0,Total Co-authors,74
Siddharth Dugar,Cardiogenic shock complicating sepsis and septic shock: A national inpatient sample analysis.,0,0,Male Co-authors,0
Siddharth Dugar,Cardiogenic shock complicating sepsis and septic shock: A national inpatient sample analysis.,0,0,Female Co-authors,4
Siddharth Dugar,Cardiogenic shock complicating sepsis and septic shock: A national inpatient sample analysis.,0,0,Total Co-authors,4
Siddharth Dugar,Correlation between Tissue Doppler-derived left ventricular systolic velocity (mitral S’) and left ventricle ejection fraction (LVEF) in sepsis and septic shock: A …,0,0,Male Co-authors,6
Siddharth Dugar,Correlation between Tissue Doppler-derived left ventricular systolic velocity (mitral S’) and left ventricle ejection fraction (LVEF) in sepsis and septic shock: A …,0,0,Female Co-authors,4
Siddharth Dugar,Correlation between Tissue Doppler-derived left ventricular systolic velocity (mitral S’) and left ventricle ejection fraction (LVEF) in sepsis and septic shock: A …,0,0,Total Co-authors,10
Siddharth Dugar,Correlation between tissue Doppler-derived left ventricular systolic velocity (S’) and left ventricle ejection fraction in sepsis and septic shock: a retrospective cohort study,0,0,Male Co-authors,6
Siddharth Dugar,Correlation between tissue Doppler-derived left ventricular systolic velocity (S’) and left ventricle ejection fraction in sepsis and septic shock: a retrospective cohort study,0,0,Female Co-authors,4
Siddharth Dugar,Correlation between tissue Doppler-derived left ventricular systolic velocity (S’) and left ventricle ejection fraction in sepsis and septic shock: a retrospective cohort study,0,0,Total Co-authors,10
Siddharth Dugar,Early serial echocardiographic and ultrasonographic findings in critically ill patients with COVID-19,0,0,Male Co-authors,51
Siddharth Dugar,Early serial echocardiographic and ultrasonographic findings in critically ill patients with COVID-19,0,0,Female Co-authors,52
Siddharth Dugar,Early serial echocardiographic and ultrasonographic findings in critically ill patients with COVID-19,0,0,Total Co-authors,103
Siddharth Dugar,Echocardiographic Profile of Cirrhotic Patients with Sepsis and Septic Shock: A Propensity Score Matched Case-Control Study,0,0,Male Co-authors,6
Siddharth Dugar,Echocardiographic Profile of Cirrhotic Patients with Sepsis and Septic Shock: A Propensity Score Matched Case-Control Study,0,0,Female Co-authors,2
Siddharth Dugar,Echocardiographic Profile of Cirrhotic Patients with Sepsis and Septic Shock: A Propensity Score Matched Case-Control Study,0,0,Total Co-authors,8
Siddharth Dugar,Echocardiographic profiles and hemodynamic response after vasopressin initiation in septic shock: A cross-sectional study,0,0,Male Co-authors,2
Siddharth Dugar,Echocardiographic profiles and hemodynamic response after vasopressin initiation in septic shock: A cross-sectional study,0,0,Female Co-authors,3
Siddharth Dugar,Echocardiographic profiles and hemodynamic response after vasopressin initiation in septic shock: A cross-sectional study,0,0,Total Co-authors,5
Siddharth Dugar,"Intravenous aviptadil and remdesivir for treatment of COVID-19-associated hypoxaemic respiratory failure in the USA (TESICO): a randomised, placebo-controlled trial",0,0,Male Co-authors,43
Siddharth Dugar,"Intravenous aviptadil and remdesivir for treatment of COVID-19-associated hypoxaemic respiratory failure in the USA (TESICO): a randomised, placebo-controlled trial",0,0,Female Co-authors,39
Siddharth Dugar,"Intravenous aviptadil and remdesivir for treatment of COVID-19-associated hypoxaemic respiratory failure in the USA (TESICO): a randomised, placebo-controlled trial",0,0,Total Co-authors,82
Siddharth Dugar,Is left ventricular systolic dysfunction associated with increased mortality among patients with sepsis and septic shock?,0,0,Male Co-authors,6
Siddharth Dugar,Is left ventricular systolic dysfunction associated with increased mortality among patients with sepsis and septic shock?,0,0,Female Co-authors,2
Siddharth Dugar,Is left ventricular systolic dysfunction associated with increased mortality among patients with sepsis and septic shock?,0,0,Total Co-authors,8
Siddharth Dugar,Lung Ultrasonographic Signs in Pulmonary Disease–A Video Review,0,0,Male Co-authors,2
Siddharth Dugar,Lung Ultrasonographic Signs in Pulmonary Disease–A Video Review,0,0,Female Co-authors,2
Siddharth Dugar,Lung Ultrasonographic Signs in Pulmonary Disease–A Video Review,0,0,Total Co-authors,4
Siddharth Dugar,"Mechanisms of acute right ventricular injury in cardiothoracic surgical and critical care settings, Part 1",0,0,Male Co-authors,8
Siddharth Dugar,"Mechanisms of acute right ventricular injury in cardiothoracic surgical and critical care settings, Part 1",0,0,Female Co-authors,4
Siddharth Dugar,"Mechanisms of acute right ventricular injury in cardiothoracic surgical and critical care settings, Part 1",0,0,Total Co-authors,12
Siddharth Dugar,Mechanisms of acute right ventricular injury in cardiothoracic surgical and critical care settings: part 2,0,0,Male Co-authors,7
Siddharth Dugar,Mechanisms of acute right ventricular injury in cardiothoracic surgical and critical care settings: part 2,0,0,Female Co-authors,4
Siddharth Dugar,Mechanisms of acute right ventricular injury in cardiothoracic surgical and critical care settings: part 2,0,0,Total Co-authors,11
Siddharth Dugar,Mortality of in-hospital cardiac arrest among patients with and without preceding sepsis: A national inpatient sample analysis,0,0,Male Co-authors,1
Siddharth Dugar,Mortality of in-hospital cardiac arrest among patients with and without preceding sepsis: A national inpatient sample analysis,0,0,Female Co-authors,3
Siddharth Dugar,Mortality of in-hospital cardiac arrest among patients with and without preceding sepsis: A national inpatient sample analysis,0,0,Total Co-authors,4
Siddharth Dugar,Peripheral administration of norepinephrine: a prospective observational study,0,0,Male Co-authors,2
Siddharth Dugar,Peripheral administration of norepinephrine: a prospective observational study,0,0,Female Co-authors,2
Siddharth Dugar,Peripheral administration of norepinephrine: a prospective observational study,0,0,Total Co-authors,4
Siddharth Dugar,Pleural Infection and Gastric Distension: Finding the Connection With Sonographic Inspection,0,0,Male Co-authors,1
Siddharth Dugar,Pleural Infection and Gastric Distension: Finding the Connection With Sonographic Inspection,0,0,Female Co-authors,1
Siddharth Dugar,Pleural Infection and Gastric Distension: Finding the Connection With Sonographic Inspection,0,0,Total Co-authors,2
Siddharth Dugar,Prevalence and Prognosis of Sepsis-Induced Cardiomyopathy: A Systematic Review and Meta-Analysis,0,0,Male Co-authors,3
Siddharth Dugar,Prevalence and Prognosis of Sepsis-Induced Cardiomyopathy: A Systematic Review and Meta-Analysis,0,0,Female Co-authors,4
Siddharth Dugar,Prevalence and Prognosis of Sepsis-Induced Cardiomyopathy: A Systematic Review and Meta-Analysis,0,0,Total Co-authors,7
Siddharth Dugar,The relationship between norepinephrine equivalent dose of vasopressors within 24 hours from the onset of septic shock and in-hospital mortality rate,0,0,Male Co-authors,1
Siddharth Dugar,The relationship between norepinephrine equivalent dose of vasopressors within 24 hours from the onset of septic shock and in-hospital mortality rate,0,0,Female Co-authors,2
Siddharth Dugar,The relationship between norepinephrine equivalent dose of vasopressors within 24 hours from the onset of septic shock and in-hospital mortality rate,0,0,Total Co-authors,3
SumitKapoor,504: PERICARDIAL TAMPONADE AND OBSTRUCTIVE SHOCK: COMPLICATION OF TENECTEPLASE FOR ACUTE ISCHEMIC STROKE,0,0,Male Co-authors,1
SumitKapoor,504: PERICARDIAL TAMPONADE AND OBSTRUCTIVE SHOCK: COMPLICATION OF TENECTEPLASE FOR ACUTE ISCHEMIC STROKE,0,0,Female Co-authors,2
SumitKapoor,504: PERICARDIAL TAMPONADE AND OBSTRUCTIVE SHOCK: COMPLICATION OF TENECTEPLASE FOR ACUTE ISCHEMIC STROKE,0,0,Total Co-authors,3
SumitKapoor,Clot-in-transit: A ticking time bomb in the heart with serious consequences,0,0,Male Co-authors,2
SumitKapoor,Clot-in-transit: A ticking time bomb in the heart with serious consequences,0,0,Female Co-authors,2
SumitKapoor,Clot-in-transit: A ticking time bomb in the heart with serious consequences,0,0,Total Co-authors,4
Susan McLean,"Prospective, multicenter study of antimicrobial-coated, noncrosslinked, acellular porcine dermal matrix (XenMatrix™ AB Surgical Graft) for hernia repair in all centers for …",0,0,Male Co-authors,1
Susan McLean,"Prospective, multicenter study of antimicrobial-coated, noncrosslinked, acellular porcine dermal matrix (XenMatrix™ AB Surgical Graft) for hernia repair in all centers for …",0,0,Female Co-authors,7
Susan McLean,"Prospective, multicenter study of antimicrobial-coated, noncrosslinked, acellular porcine dermal matrix (XenMatrix™ AB Surgical Graft) for hernia repair in all centers for …",0,0,Total Co-authors,8
